,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_renovated,street,city,statezip,country,ratio,estimate_bedrooms
3549,355000.0,2.0,2.25,1330.0,10838,2.0,0.0,0.0,3.0,1330.0,0.0,0.0,19228 73rd Ave NE,Kenmore,WA 98028,USA,665.0,2.121212121212121
3550,750000.0,4.0,2.25,3190.0,11597,2.0,0.0,0.0,3.0,2300.0,890.0,0.0,2513 225th Pl NE,Sammamish,WA 98074,USA,797.5,5.087719298245614
3551,235000.0,3.0,1.75,1400.0,6300,1.0,0.0,0.0,3.0,1400.0,0.0,2006.0,1783 Loraine St,Enumclaw,WA 98022,USA,466.6666666666667,2.2328548644338118
3552,209950.0,3.0,1.0,970.0,9583,1.0,0.0,0.0,4.0,970.0,0.0,0.0,33235 26th Ave SW,Federal Way,WA 98023,USA,323.3333333333333,1.547049441786284
3553,230000.0,3.0,1.75,1010.0,9600,1.0,0.0,0.0,5.0,1010.0,0.0,0.0,18827 SE 244th Pl,Covington,WA 98042,USA,336.6666666666667,1.6108452950558214
3554,725000.0,3.0,2.5,3580.0,54450,1.5,0.0,0.0,3.0,3580.0,0.0,2009.0,23115 SE 222nd St,Maple Valley,WA 98038,USA,1193.3333333333333,5.709728867623604
3555,430000.0,2.0,1.0,1050.0,2570,1.0,0.0,0.0,5.0,850.0,200.0,0.0,6520-6588 8th Ave NW,Seattle,WA 98117,USA,525.0,1.674641148325359
3556,661500.0,5.0,2.5,2500.0,7200,1.0,0.0,0.0,4.0,1490.0,1010.0,0.0,16426 NE 107th Pl,Redmond,WA 98052,USA,500.0,3.9872408293460926
3557,738000.0,3.0,3.0,2630.0,4896,2.0,0.0,0.0,3.0,2630.0,0.0,0.0,10342 155th Ave NE,Redmond,WA 98052,USA,876.6666666666666,4.1945773524720895
3558,1820000.0,4.0,4.5,6640.0,53330,2.0,0.0,0.0,3.0,6640.0,0.0,0.0,21909 NE 141st St,Woodinville,WA 98077,USA,1660.0,10.590111642743222
3559,221000.0,3.0,1.0,910.0,8789,1.0,0.0,0.0,3.0,910.0,0.0,1963.0,636 S 188th St,Seattle,WA 98148,USA,303.3333333333333,1.4513556618819776
3560,665000.0,3.0,2.5,2610.0,35000,2.0,0.0,0.0,3.0,2610.0,0.0,2000.0,15325 179th Ave NE,Woodinville,WA 98072,USA,870.0,4.162679425837321
3561,255000.0,3.0,2.5,1720.0,6194,2.0,0.0,0.0,3.0,1720.0,0.0,2006.0,5130 Francis Ct SE,Auburn,WA 98092,USA,573.3333333333334,2.7432216905901115
3562,1195000.0,5.0,2.75,3650.0,13297,2.0,0.0,0.0,5.0,2750.0,900.0,0.0,5912 83rd Pl SE,Mercer Island,WA 98040,USA,730.0,5.821371610845295
3563,355000.0,3.0,1.75,2040.0,22693,1.0,0.0,0.0,4.0,2040.0,0.0,0.0,15125 SE 278th Pl,Kent,WA 98042,USA,680.0,3.2535885167464116
3564,755000.0,5.0,2.5,3260.0,24300,1.5,0.0,1.0,4.0,2310.0,950.0,1983.0,5121 NE 180th St,Lake Forest Park,WA 98155,USA,652.0,5.199362041467305
3565,300000.0,3.0,1.5,1590.0,8911,1.0,0.0,0.0,3.0,1590.0,0.0,2001.0,6615 NE 154th St,Kenmore,WA 98028,USA,530.0,2.535885167464115
3566,500000.0,4.0,1.0,1440.0,7100,1.5,0.0,0.0,3.0,1440.0,0.0,2014.0,3006 NW 60th St,Seattle,WA 98107,USA,360.0,2.2966507177033493
3567,191000.0,2.0,1.0,900.0,3400,1.0,0.0,0.0,5.0,900.0,0.0,0.0,8523 Dallas Ave S,Seattle,WA 98108,USA,450.0,1.4354066985645932
3568,315000.0,6.0,4.0,3120.0,4240,2.0,0.0,2.0,4.0,2090.0,1030.0,0.0,7945 14th Ave SW,Seattle,WA 98106,USA,520.0,4.976076555023924
3569,415000.0,3.0,2.5,1060.0,1536,2.0,0.0,0.0,3.0,1060.0,0.0,0.0,2922 NW 85th St,Seattle,WA 98117,USA,353.3333333333333,1.6905901116427433
3570,394000.0,4.0,2.5,3000.0,9793,2.0,0.0,0.0,3.0,3000.0,0.0,0.0,26309 235th Ave SE,Maple Valley,WA 98038,USA,750.0,4.784688995215311
3571,490000.0,3.0,2.5,2230.0,5348,2.0,0.0,0.0,3.0,2230.0,0.0,0.0,7325 Heather Ave SE,Snoqualmie,WA 98065,USA,743.3333333333334,3.5566188197767143
3572,523460.0,5.0,1.75,1890.0,5000,1.5,0.0,0.0,3.0,1090.0,800.0,2014.0,1126 NW 58th St,Seattle,WA 98107,USA,378.0,3.014354066985646
3573,550000.0,4.0,3.5,4150.0,16197,2.0,0.0,0.0,3.0,4150.0,0.0,0.0,11824 SE 290th Pl,Auburn,WA 98092,USA,1037.5,6.618819776714513
3574,342000.0,3.0,1.75,1780.0,10409,1.0,0.0,0.0,3.0,1280.0,500.0,2013.0,15634 129th Pl SE,Renton,WA 98058,USA,593.3333333333334,2.8389154704944177
3575,560000.0,4.0,2.5,2710.0,6583,2.0,0.0,0.0,3.0,2710.0,0.0,0.0,612 Orcas Ave NE,Renton,WA 98059,USA,677.5,4.3221690590111645
3576,1050000.0,4.0,4.25,4390.0,13833,2.0,0.0,3.0,3.0,3320.0,1070.0,0.0,5160 235th Pl SE,Issaquah,WA 98029,USA,1097.5,7.0015948963317385
3577,710000.0,2.0,1.5,1640.0,4080,1.5,0.0,0.0,5.0,1540.0,100.0,0.0,4532 Latona Ave NE,Seattle,WA 98105,USA,820.0,2.615629984051037
3578,1020000.0,3.0,2.25,1670.0,4800,1.5,0.0,3.0,3.0,1670.0,0.0,2005.0,715 W Howe St,Seattle,WA 98119,USA,556.6666666666666,2.66347687400319
3579,399950.0,3.0,2.5,2570.0,10431,2.0,0.0,0.0,3.0,2570.0,0.0,0.0,9531 S 204th Pl,Kent,WA 98031,USA,856.6666666666666,4.098883572567783
3580,480000.0,2.0,1.0,1500.0,3420,1.0,0.0,0.0,3.0,1500.0,0.0,0.0,4422 Woodlawn Ave N,Seattle,WA 98103,USA,750.0,2.3923444976076556
3581,410000.0,3.0,1.0,2710.0,19000,2.0,0.0,3.0,4.0,2710.0,0.0,1983.0,17449 Sylvester Rd SW,Burien,WA 98166,USA,903.3333333333334,4.3221690590111645
3582,530000.0,4.0,1.75,2860.0,48351,1.0,0.0,0.0,3.0,1710.0,1150.0,0.0,18926 NE 183rd St,Woodinville,WA 98077,USA,715.0,4.56140350877193
3583,528000.0,2.0,0.75,840.0,40642,1.0,1.0,4.0,4.0,840.0,0.0,0.0,8907 SW Quartermaster Dr,Vashon,WA 98070,USA,420.0,1.3397129186602872
3584,469900.0,4.0,2.5,2990.0,8913,2.0,0.0,0.0,4.0,2990.0,0.0,0.0,18626 136th Pl SE,Renton,WA 98058,USA,747.5,4.768740031897926
3585,397000.0,5.0,1.0,1170.0,6757,1.0,0.0,0.0,4.0,800.0,370.0,0.0,14327 24th Ave NE,Seattle,WA 98125,USA,234.0,1.8660287081339713
3586,718500.0,3.0,1.5,1200.0,6240,1.0,0.0,0.0,3.0,1030.0,170.0,2008.0,326 36th Ave E,Seattle,WA 98112,USA,400.0,1.9138755980861244
3587,195000.0,2.0,1.0,1020.0,8100,1.0,0.0,0.0,3.0,1020.0,0.0,1996.0,11819 1st Avenue South,Seattle,WA 98168,USA,510.0,1.6267942583732058
3588,285000.0,2.0,1.0,910.0,8155,1.0,0.0,0.0,4.0,910.0,0.0,0.0,15322 26th Ave NE,Shoreline,WA 98155,USA,455.0,1.4513556618819776
3589,295000.0,1.0,1.0,700.0,2500,1.0,0.0,0.0,4.0,700.0,0.0,0.0,4108 25th Ave SW,Seattle,WA 98106,USA,700.0,1.1164274322169059
3590,602000.0,4.0,1.75,2420.0,37800,1.0,0.0,0.0,4.0,1880.0,540.0,0.0,23607 NE 72nd St,Redmond,WA 98053,USA,605.0,3.8596491228070176
3591,235000.0,3.0,1.75,1950.0,8712,1.0,0.0,0.0,3.0,1950.0,0.0,2012.0,18201-18223 114th Ave SE,Renton,WA 98055,USA,650.0,3.110047846889952
3592,465000.0,4.0,2.5,3060.0,6000,2.0,0.0,0.0,3.0,3060.0,0.0,1912.0,21212 SE 260th St,Maple Valley,WA 98038,USA,765.0,4.880382775119617
3593,234000.0,4.0,1.0,1390.0,18000,1.0,0.0,0.0,3.0,1390.0,0.0,2013.0,3915 S 238th St,Kent,WA 98032,USA,347.5,2.2169059011164274
3594,504200.0,2.0,1.5,1200.0,1687,3.0,0.0,0.0,3.0,1200.0,0.0,0.0,3467 Meridian Ave N,Seattle,WA 98103,USA,600.0,1.9138755980861244
3595,710000.0,3.0,2.5,2440.0,4153,2.0,0.0,0.0,3.0,2440.0,0.0,0.0,6625 188th Pl NE,Redmond,WA 98052,USA,813.3333333333334,3.8915470494417863
3596,589500.0,3.0,3.25,2310.0,3075,2.0,0.0,0.0,3.0,1730.0,580.0,0.0,4405 40th Ave SW,Seattle,WA 98116,USA,770.0,3.6842105263157894
3597,415000.0,3.0,2.75,2600.0,64626,1.5,0.0,0.0,3.0,2600.0,0.0,0.0,69506 NE Money Creek Rd,Skykomish,WA 98288,USA,866.6666666666666,4.146730462519936
3598,735000.0,3.0,2.25,1490.0,1212,2.0,0.0,0.0,3.0,1040.0,450.0,0.0,425 15th Ave E,Seattle,WA 98112,USA,496.6666666666667,2.376395534290271
3599,427000.0,3.0,2.5,2432.0,9391,2.0,0.0,2.0,3.0,2432.0,0.0,0.0,28461 54th Ave S,Federal Way,WA 98001,USA,810.6666666666666,3.878787878787879
3600,982000.0,4.0,2.75,3610.0,8580,2.0,0.0,0.0,3.0,3610.0,0.0,0.0,12440 NE 73rd St,Kirkland,WA 98033,USA,902.5,5.757575757575758
3601,459000.0,4.0,3.0,2530.0,10000,2.0,0.0,0.0,3.0,2530.0,0.0,1923.0,111 S 192nd St,Burien,WA 98148,USA,632.5,4.035087719298246
3602,483453.0,4.0,2.75,2790.0,5527,2.0,0.0,0.0,3.0,2790.0,0.0,0.0,897 SE 11th St,North Bend,WA 98045,USA,697.5,4.44976076555024
3603,246950.0,3.0,3.0,1670.0,4440,1.0,0.0,0.0,3.0,1670.0,0.0,0.0,495 Petersen Dr E,Enumclaw,WA 98022,USA,556.6666666666666,2.66347687400319
3604,235000.0,1.0,1.5,1170.0,1456,2.0,0.0,0.0,3.0,1070.0,100.0,0.0,3003 SW Cycle Ct,Seattle,WA 98126,USA,1170.0,1.8660287081339713
3605,288790.0,4.0,2.0,1350.0,942,3.0,0.0,0.0,3.0,1350.0,0.0,0.0,916 4th Ave NE,Issaquah,WA 98029,USA,337.5,2.15311004784689
3606,229800.0,2.0,1.75,1110.0,1773,2.0,0.0,0.0,3.0,1110.0,0.0,0.0,4217 Renton Ave S,Seattle,WA 98108,USA,555.0,1.770334928229665
3607,516500.0,1.0,1.25,1100.0,638,3.0,0.0,0.0,3.0,1100.0,0.0,0.0,416 19th Ave E,Seattle,WA 98112,USA,1100.0,1.7543859649122806
3608,1600000.0,3.0,4.25,2820.0,7200,2.0,0.0,0.0,4.0,2460.0,360.0,0.0,3221 E Morley Way,Seattle,WA 98112,USA,940.0,4.497607655502392
3609,234000.0,3.0,1.0,1040.0,8128,1.0,0.0,0.0,3.0,1040.0,0.0,2009.0,26720 NE Stewart St,Duvall,WA 98019,USA,346.6666666666667,1.6586921850079746
3610,230000.0,2.0,1.75,1910.0,3376,2.0,0.0,0.0,3.0,1910.0,0.0,0.0,213th Ave SE,Maple Valley,WA 98038,USA,955.0,3.0462519936204147
3611,300000.0,4.0,1.0,1370.0,8499,1.0,0.0,0.0,3.0,1370.0,0.0,1998.0,14709 26th Ave NE,Shoreline,WA 98155,USA,342.5,2.1850079744816586
3612,470000.0,3.0,1.5,1500.0,5000,1.5,0.0,0.0,4.0,1140.0,360.0,0.0,6737-6741 13th Ave NW,Seattle,WA 98117,USA,500.0,2.3923444976076556
3613,339900.0,3.0,1.0,1200.0,9087,1.0,0.0,0.0,5.0,1200.0,0.0,0.0,8860 122nd Ct SE,Newcastle,WA 98056,USA,400.0,1.9138755980861244
3614,650000.0,2.0,1.0,1050.0,2542,1.0,0.0,0.0,3.0,880.0,170.0,0.0,1723 27th Ave,Seattle,WA 98122,USA,525.0,1.674641148325359
3615,585000.0,5.0,2.5,2670.0,16777,1.5,0.0,0.0,4.0,1620.0,1050.0,0.0,2500 NE 100th St,Seattle,WA 98125,USA,534.0,4.258373205741627
3616,699900.0,4.0,2.5,2190.0,11500,1.0,0.0,0.0,4.0,1430.0,760.0,0.0,4421 145th Ave SE,Bellevue,WA 98006,USA,547.5,3.492822966507177
3617,598000.0,4.0,2.5,3130.0,40918,2.0,0.0,0.0,3.0,3130.0,0.0,0.0,46300 SE 137th St,North Bend,WA 98045,USA,782.5,4.992025518341308
3618,475000.0,3.0,2.5,1700.0,9100,1.0,0.0,0.0,3.0,1160.0,540.0,2006.0,7318 36th Ave SW,Seattle,WA 98126,USA,566.6666666666666,2.7113237639553427
3619,314500.0,3.0,1.75,1700.0,17355,1.0,0.0,0.0,3.0,1200.0,500.0,0.0,26522 214th Ave SE,Maple Valley,WA 98038,USA,566.6666666666666,2.7113237639553427
3620,397000.0,3.0,3.5,1360.0,1275,2.0,0.0,0.0,3.0,1240.0,120.0,0.0,1337 14th Ave S,Seattle,WA 98144,USA,453.3333333333333,2.1690590111642742
3621,345000.0,3.0,2.0,1610.0,15005,1.0,0.0,0.0,4.0,1610.0,0.0,0.0,31907 NE 102nd Pl,Carnation,WA 98014,USA,536.6666666666666,2.5677830940988837
3622,325000.0,5.0,2.75,2130.0,6222,1.0,0.0,0.0,3.0,1300.0,830.0,0.0,4443 S Camano Pl,Seattle,WA 98118,USA,426.0,3.397129186602871
3623,265000.0,3.0,1.0,1800.0,7650,1.0,0.0,0.0,5.0,1800.0,0.0,0.0,600 Jefferson Ave NE,Renton,WA 98056,USA,600.0,2.8708133971291865
3624,402000.0,4.0,2.75,2950.0,15540,1.0,0.0,0.0,4.0,2120.0,830.0,0.0,24204-24298 142nd Ave SE,Kent,WA 98042,USA,737.5,4.704944178628389
3625,835000.0,3.0,2.25,2120.0,54014,2.0,0.0,0.0,4.0,2120.0,0.0,0.0,4204 134th Ave NE,Bellevue,WA 98005,USA,706.6666666666666,3.3811802232854866
3626,780000.0,4.0,2.5,3500.0,7048,2.0,0.0,0.0,3.0,3500.0,0.0,0.0,8906-8914 236th Ave NE,Redmond,WA 98053,USA,875.0,5.582137161084529
3627,250000.0,3.0,2.0,1440.0,9220,1.0,0.0,0.0,3.0,1440.0,0.0,1993.0,25816 13th Pl S,Des Moines,WA 98198,USA,480.0,2.2966507177033493
3628,1200000.0,4.0,2.0,2120.0,3360,2.0,0.0,0.0,3.0,2120.0,0.0,2010.0,420 17th Ave E,Seattle,WA 98112,USA,530.0,3.3811802232854866
3629,935000.0,2.0,2.5,1780.0,2067,2.0,0.0,0.0,5.0,1780.0,0.0,0.0,223 98th Ave NE,Bellevue,WA 98004,USA,890.0,2.8389154704944177
3630,300000.0,2.0,1.0,960.0,8153,1.0,0.0,0.0,3.0,960.0,0.0,2012.0,2610 NE 145th St,Shoreline,WA 98155,USA,480.0,1.5311004784688995
3631,419000.0,2.0,1.75,1510.0,4980,1.0,0.0,0.0,3.0,1510.0,0.0,0.0,13471 Adair Creek Way NE,Redmond,WA 98053,USA,755.0,2.40829346092504
3632,410000.0,1.0,1.5,1010.0,5750,1.0,0.0,0.0,3.0,1010.0,0.0,1948.0,4611 SW Maple Way,Seattle,WA 98136,USA,1010.0,1.6108452950558214
3633,1165000.0,3.0,3.0,3790.0,5001,2.0,0.0,0.0,3.0,2810.0,980.0,0.0,3809 E Alder St,Seattle,WA 98122,USA,1263.3333333333333,6.044657097288677
3634,461000.0,3.0,1.75,3600.0,8666,2.0,0.0,0.0,4.0,2400.0,1200.0,0.0,13017 NE 100th St,Kirkland,WA 98033,USA,1200.0,5.741626794258373
3635,385000.0,3.0,1.75,1300.0,7030,1.0,0.0,0.0,3.0,1300.0,0.0,1997.0,13420 121st Ave NE,Kirkland,WA 98034,USA,433.3333333333333,2.073365231259968
3636,669500.0,4.0,2.25,2500.0,4046,1.5,0.0,0.0,4.0,1520.0,980.0,2001.0,8044 20th Ave NW,Seattle,WA 98117,USA,625.0,3.9872408293460926
3637,491950.0,3.0,2.25,2090.0,10733,1.0,0.0,0.0,3.0,1440.0,650.0,2004.0,4401 NE 95th St,Seattle,WA 98115,USA,696.6666666666666,3.3333333333333335
3638,1230000.0,3.0,1.75,2200.0,14630,1.5,0.0,1.0,3.0,2200.0,0.0,2003.0,9329 SE Shoreland Dr,Bellevue,WA 98004,USA,733.3333333333334,3.508771929824561
3639,560000.0,3.0,2.25,2070.0,15002,1.5,0.0,0.0,3.0,2070.0,0.0,2013.0,5121 NE 187th St,Lake Forest Park,WA 98155,USA,690.0,3.3014354066985647
3640,370000.0,3.0,1.0,1320.0,7341,1.0,0.0,0.0,3.0,1320.0,0.0,0.0,14744 31st Ave NE,Shoreline,WA 98155,USA,440.0,2.1052631578947367
3641,263400.0,4.0,2.0,1360.0,60548,1.0,0.0,0.0,3.0,960.0,400.0,2012.0,36656 55th Pl S,Auburn,WA 98001,USA,340.0,2.1690590111642742
3642,100000.0,2.0,1.0,930.0,7623,1.0,0.0,0.0,2.0,930.0,0.0,0.0,1038 SW 152nd St,Burien,WA 98166,USA,465.0,1.4832535885167464
3643,289950.0,3.0,2.5,1760.0,8584,1.5,0.0,0.0,5.0,1760.0,0.0,0.0,15827 7th Pl S,Burien,WA 98148,USA,586.6666666666666,2.807017543859649
3644,263000.0,3.0,1.75,1410.0,8100,2.0,0.0,0.0,3.0,1410.0,0.0,0.0,22036 SE 268th St,Maple Valley,WA 98038,USA,470.0,2.248803827751196
3645,397500.0,4.0,2.5,2570.0,7859,2.0,0.0,0.0,3.0,2570.0,0.0,0.0,22200 SE 255th St,Maple Valley,WA 98038,USA,642.5,4.098883572567783
3646,245000.0,3.0,2.75,1300.0,14197,1.0,0.0,0.0,3.0,860.0,440.0,0.0,11748 SE 264th St,Kent,WA 98030,USA,433.3333333333333,2.073365231259968
3647,535000.0,3.0,1.0,1580.0,6300,1.0,0.0,0.0,3.0,1180.0,400.0,2002.0,2108 W Bertona St,Seattle,WA 98199,USA,526.6666666666666,2.5199362041467306
3648,449000.0,4.0,2.5,2960.0,6031,2.0,0.0,0.0,3.0,2960.0,0.0,0.0,22614 SE 270th Pl,Maple Valley,WA 98038,USA,740.0,4.720893141945774
3649,490000.0,4.0,3.0,2330.0,3497,2.0,0.0,0.0,3.0,1920.0,410.0,0.0,5294-5296 19th Pl S,Seattle,WA 98108,USA,582.5,3.716108452950558
3650,445800.0,4.0,2.25,2070.0,39446,1.0,0.0,0.0,3.0,1470.0,600.0,2004.0,20143 47th Ave NE,Lake Forest Park,WA 98155,USA,517.5,3.3014354066985647
3651,345000.0,2.0,1.0,970.0,5750,1.0,0.0,0.0,4.0,970.0,0.0,1958.0,5601 29th Ave SW,Seattle,WA 98126,USA,485.0,1.547049441786284
3652,327500.0,3.0,2.25,2310.0,7200,2.0,0.0,0.0,3.0,2310.0,0.0,2009.0,11103 SE 219th Pl,Kent,WA 98031,USA,770.0,3.6842105263157894
3653,436500.0,4.0,2.5,2290.0,11173,2.0,0.0,0.0,4.0,2290.0,0.0,0.0,133rd Ave SE,Renton,WA 98058,USA,572.5,3.6523125996810206
3654,550000.0,3.0,2.25,1720.0,9600,1.0,0.0,0.0,4.0,1220.0,500.0,0.0,5606 160th Ave NE,Redmond,WA 98052,USA,573.3333333333334,2.7432216905901115
3655,441000.0,2.0,1.5,1190.0,3400,1.0,0.0,0.0,3.0,990.0,200.0,2001.0,6008 8th Ave NE,Seattle,WA 98115,USA,595.0,1.89792663476874
3656,406500.0,2.0,1.0,870.0,5750,1.0,0.0,0.0,4.0,870.0,0.0,1988.0,4437 49th Ave SW,Seattle,WA 98116,USA,435.0,1.38755980861244
3657,243000.0,2.0,1.5,1068.0,1758,2.0,0.0,0.0,3.0,1068.0,0.0,2009.0,7231 NE 171st Ln,Kenmore,WA 98028,USA,534.0,1.7033492822966507
3658,359500.0,4.0,2.75,2140.0,10316,2.0,0.0,0.0,3.0,2140.0,0.0,0.0,27721 48th Ave S,Auburn,WA 98001,USA,535.0,3.4130781499202554
3659,760000.0,4.0,2.5,3300.0,165528,2.0,0.0,0.0,3.0,3300.0,0.0,0.0,19014 233rd Ave NE,Woodinville,WA 98077,USA,825.0,5.2631578947368425
3660,1925000.0,5.0,4.25,4830.0,8050,2.5,0.0,2.0,4.0,3710.0,1120.0,1945.0,2653 Cascadia Ave S,Seattle,WA 98144,USA,966.0,7.70334928229665
3661,408000.0,5.0,3.25,2820.0,6589,1.5,0.0,0.0,3.0,2320.0,500.0,2014.0,7403 48th Ave S,Seattle,WA 98118,USA,564.0,4.497607655502392
3662,480000.0,4.0,3.0,2440.0,9664,2.0,0.0,0.0,3.0,1890.0,550.0,2013.0,18713 66th Ave NE,Kenmore,WA 98028,USA,610.0,3.8915470494417863
3663,875000.0,4.0,1.5,1800.0,3245,1.5,0.0,0.0,4.0,1800.0,0.0,0.0,2304 N 44th St,Seattle,WA 98103,USA,450.0,2.8708133971291865
3664,308000.0,3.0,1.0,1010.0,8800,1.0,0.0,0.0,4.0,1010.0,0.0,1979.0,5968 44th Ave S,Seattle,WA 98118,USA,336.6666666666667,1.6108452950558214
3665,880000.0,4.0,2.75,3220.0,4392,1.5,0.0,0.0,4.0,2320.0,900.0,0.0,5720 Princeton Ave NE,Seattle,WA 98105,USA,805.0,5.1355661881977674
3666,1730000.0,5.0,3.5,5000.0,26540,2.0,0.0,3.0,3.0,3410.0,1590.0,0.0,4419 Ferncroft Rd,Mercer Island,WA 98040,USA,1000.0,7.974481658692185
3667,170000.0,2.0,1.0,1200.0,24792,2.0,0.0,0.0,2.0,1200.0,0.0,0.0,3009 W Ames Lake Dr NE,Redmond,WA 98053,USA,600.0,1.9138755980861244
3668,491500.0,3.0,2.25,1470.0,4322,2.0,0.0,0.0,3.0,1470.0,0.0,0.0,4327 242nd Pl SE,Issaquah,WA 98029,USA,490.0,2.3444976076555024
3669,515000.0,3.0,2.5,2600.0,4506,2.0,0.0,0.0,3.0,2600.0,0.0,0.0,14811 89th Pl NE,Kenmore,WA 98028,USA,866.6666666666666,4.146730462519936
3670,550000.0,4.0,1.5,2750.0,128502,1.0,0.0,0.0,2.0,1500.0,1250.0,0.0,18647 108th Ave SE,Renton,WA 98055,USA,687.5,4.385964912280702
3671,255000.0,2.0,1.0,1320.0,9967,1.0,0.0,0.0,3.0,940.0,380.0,2001.0,3822 Martin Luther King Jr Way S,Seattle,WA 98108,USA,660.0,2.1052631578947367
3672,635000.0,3.0,2.5,3350.0,4007,2.0,0.0,0.0,3.0,2550.0,800.0,0.0,10068 NE 142nd Pl,Kirkland,WA 98034,USA,1116.6666666666667,5.342902711323764
3673,850000.0,3.0,2.5,2650.0,2387,2.0,0.0,0.0,3.0,1830.0,820.0,1979.0,408 W Lee St,Seattle,WA 98119,USA,883.3333333333334,4.226475279106858
3674,265000.0,2.0,2.0,1860.0,10856,1.0,0.0,0.0,3.0,1260.0,600.0,2008.0,11263-11611 Beacon Ave S,Seattle,WA 98178,USA,930.0,2.9665071770334928
3675,349810.0,3.0,1.0,960.0,8855,1.0,0.0,0.0,4.0,960.0,0.0,1972.0,137 NE 193rd St,Shoreline,WA 98155,USA,320.0,1.5311004784688995
3676,972000.0,4.0,1.75,2010.0,6300,1.0,0.0,2.0,5.0,1610.0,400.0,0.0,2827 43rd Ave W,Seattle,WA 98199,USA,502.5,3.2057416267942584
3677,235000.0,2.0,1.0,900.0,28800,1.0,0.0,0.0,1.0,900.0,0.0,0.0,8406 Railroad Ave,Snoqualmie,WA 98065,USA,450.0,1.4354066985645932
3678,330000.0,4.0,2.5,2340.0,11784,2.0,0.0,0.0,3.0,2340.0,0.0,0.0,24200-24498 144th Ave SE,Kent,WA 98042,USA,585.0,3.7320574162679425
3679,500000.0,4.0,3.0,3720.0,15048,3.0,0.0,0.0,3.0,3720.0,0.0,2014.0,10218 147th Ave SE,Renton,WA 98059,USA,930.0,5.9330143540669855
3680,570000.0,3.0,2.0,1890.0,29185,1.0,0.0,0.0,3.0,1470.0,420.0,2013.0,12933 SE 46th Ln,Bellevue,WA 98006,USA,630.0,3.014354066985646
3681,1309500.0,4.0,2.5,2680.0,12215,1.0,1.0,4.0,3.0,1590.0,1090.0,2001.0,18051 Normandy Terrace SW,Normandy Park,WA 98166,USA,670.0,4.274322169059011
3682,544000.0,3.0,2.5,1460.0,1613,2.0,0.0,0.0,3.0,1180.0,280.0,0.0,6710 Alonzo Ave NW,Seattle,WA 98117,USA,486.6666666666667,2.328548644338118
3683,439000.0,3.0,2.5,3180.0,7904,1.0,0.0,0.0,3.0,1810.0,1370.0,0.0,2813 NE 4th Ct,Renton,WA 98056,USA,1060.0,5.07177033492823
3684,530000.0,4.0,2.25,1980.0,15086,2.0,0.0,0.0,3.0,1980.0,0.0,2013.0,20703 NE 42nd Pl,Sammamish,WA 98074,USA,495.0,3.1578947368421053
3685,427500.0,2.0,2.0,1090.0,934,3.0,0.0,0.0,3.0,1090.0,0.0,0.0,1700 Dexter Ave N,Seattle,WA 98109,USA,545.0,1.7384370015948962
3686,337000.0,4.0,2.5,2230.0,5970,2.0,0.0,0.0,4.0,2230.0,0.0,0.0,15731 SE 253rd Pl,Covington,WA 98042,USA,557.5,3.5566188197767143
3687,1095000.0,4.0,2.75,3330.0,9143,2.0,0.0,0.0,4.0,3330.0,0.0,0.0,11217 NE 90th St,Kirkland,WA 98033,USA,832.5,5.311004784688995
3688,435000.0,4.0,2.0,1880.0,3840,1.0,0.0,0.0,3.0,970.0,910.0,0.0,1101 23rd Ave S,Seattle,WA 98144,USA,470.0,2.9984051036682615
3689,765000.0,5.0,3.0,2870.0,5700,1.0,0.0,0.0,3.0,1950.0,920.0,2000.0,4520 Sunnyside Ave N,Seattle,WA 98103,USA,574.0,4.577352472089315
3690,492650.0,4.0,1.75,2120.0,9786,1.0,0.0,0.0,3.0,1640.0,480.0,2011.0,520 NW 201st Pl,Shoreline,WA 98177,USA,530.0,3.3811802232854866
3691,383962.0,4.0,2.5,2700.0,6998,2.0,0.0,0.0,3.0,2700.0,0.0,0.0,14911 57th Ave S,Tukwila,WA 98168,USA,675.0,4.30622009569378
3692,950000.0,4.0,2.5,3670.0,7680,2.5,0.0,0.0,3.0,3670.0,0.0,0.0,2913 NE Davis Loop,Issaquah,WA 98029,USA,917.5,5.853269537480064
3693,457000.0,3.0,2.5,1220.0,1330,2.0,0.0,0.0,3.0,1010.0,210.0,0.0,8354 11th Ave NW,Seattle,WA 98117,USA,406.6666666666667,1.9457735247208932
3694,1510000.0,5.0,3.25,4390.0,11250,2.0,0.0,0.0,3.0,4390.0,0.0,0.0,8442 SE 36th St,Mercer Island,WA 98040,USA,878.0,7.0015948963317385
3695,882566.0,4.0,2.5,3560.0,5265,3.0,0.0,0.0,3.0,3560.0,0.0,0.0,17122 NE 117th St,Redmond,WA 98052,USA,890.0,5.6778309409888355
3696,963000.0,4.0,3.25,3530.0,8589,2.0,0.0,0.0,3.0,3530.0,0.0,0.0,10815 110th Ave NE,Kirkland,WA 98033,USA,882.5,5.629984051036683
3697,345000.0,4.0,2.5,2280.0,5000,2.0,0.0,0.0,3.0,2280.0,0.0,0.0,27019 228th Pl SE,Maple Valley,WA 98038,USA,570.0,3.6363636363636362
3698,2065000.0,4.0,3.75,4350.0,7965,2.0,0.0,0.0,3.0,4350.0,0.0,1923.0,2000-2098 102nd Ave NE,Bellevue,WA 98004,USA,1087.5,6.937799043062201
